,tag,count,class,tsne_0,tsne_1,tsne_2,cName,colour_class,rank,size_objs,alpha_val
30,time-series,94,Economics,124.44836399999998,-36.359978000000005,-22.928194,Economics,#fdaa48,201,0.7533333333333334,0.6426666666666667
31,international-economics,93,Economics,82.51853,-68.21271,21.935253,Economics,#fdaa48,202,0.7511111111111111,0.6408888888888888
34,neurophysiology,92,Psychology & Neuroscience,98.83638,56.511543,-59.361187,Psychology & Neuroscience,#96f97b,203,0.7488888888888889,0.6391111111111112
32,central-banking,92,Economics,-37.710644,-35.181034000000004,-71.36700400000001,Economics,#fdaa48,204,0.7466666666666666,0.6373333333333333
34,investment,90,Economics,124.753555,-16.060759,154.39105,Economics,#fdaa48,205,0.7444444444444445,0.6355555555555555
35,psychiatry,86,Psychology & Neuroscience,-60.30433299999999,-9.31144,84.40592,Psychology & Neuroscience,#96f97b,206,0.7422222222222223,0.6337777777777778
36,money,84,Economics,-31.93313,-67.38773,153.53513999999998,Economics,#fdaa48,207,0.74,0.632
37,regression,81,Economics,112.23859399999999,-65.766136,-8.823655,Economics,#fdaa48,208,0.7377777777777779,0.6302222222222222
36,neuroimaging,81,Psychology & Neuroscience,13.681993499999999,-17.537321,131.27185,Psychology & Neuroscience,#96f97b,209,0.7355555555555555,0.6284444444444445
38,debt,81,Economics,-56.34370799999999,-68.61449,-90.82625,Economics,#fdaa48,210,0.7333333333333334,0.6266666666666667
40,optimization,78,Economics,152.28638,59.54076,-1.0036533,Economics,#fdaa48,211,0.731111111111111,0.6248888888888889
38,psychology,78,Psychology & Neuroscience,103.94094,25.9117,-44.64768,Psychology & Neuroscience,#96f97b,212,0.7288888888888889,0.6231111111111112
41,attention,75,Psychology & Neuroscience,-50.52496,59.591632999999995,95.115524,Psychology & Neuroscience,#96f97b,213,0.7266666666666666,0.6213333333333334
42,sexuality,74,Psychology & Neuroscience,-125.1395,-89.27504,54.09842,Psychology & Neuroscience,#96f97b,214,0.7244444444444444,0.6195555555555556
43,depression,72,Psychology & Neuroscience,-45.078274,-82.95192,79.93692,Psychology & Neuroscience,#96f97b,215,0.7222222222222223,0.6177777777777778
43,monopoly,72,Economics,-52.187958,133.25232,-33.539,Economics,#fdaa48,216,0.72,0.6160000000000001
44,markets,72,Economics,89.69221999999999,-49.688342999999996,-135.3627,Economics,#fdaa48,217,0.7177777777777778,0.6142222222222222
45,asset-pricing,71,Economics,38.324474,153.20571999999999,62.95044300000001,Economics,#fdaa48,218,0.7155555555555555,0.6124444444444446
45,neuroanatomy,67,Psychology & Neuroscience,-45.514374,5.2588496,-133.26201,Psychology & Neuroscience,#96f97b,219,0.7133333333333334,0.6106666666666667
46,unemployment,67,Economics,83.76644,-108.03723000000001,-28.974671999999998,Economics,#fdaa48,220,0.711111111111111,0.6088888888888889
44,behaviorism,67,Psychology & Neuroscience,63.604530000000004,62.87604,-51.022034000000005,Psychology & Neuroscience,#96f97b,221,0.7088888888888889,0.6071111111111112
47,behavioral-economics,66,Economics,-26.150871,-85.64188399999999,13.395660000000001,Economics,#fdaa48,222,0.7066666666666668,0.6053333333333333
46,sensation,65,Psychology & Neuroscience,10.945276,-85.275795,75.24103000000001,Psychology & Neuroscience,#96f97b,223,0.7044444444444444,0.6035555555555556
48,inequality,64,Economics,165.47789,2.8411124,-18.832798,Economics,#fdaa48,224,0.7022222222222223,0.6017777777777777
47,behavior,63,Psychology & Neuroscience,-103.84615,-29.708047999999998,28.717207000000002,Psychology & Neuroscience,#96f97b,225,0.7,0.6000000000000001
48,evolution,63,Psychology & Neuroscience,132.38744,-26.077227,-78.8071,Psychology & Neuroscience,#96f97b,226,0.6977777777777778,0.5982222222222222
49,nash-equilibrium,62,Economics,-3.9878394999999998,65.52967,-75.681595,Economics,#fdaa48,227,0.6955555555555556,0.5964444444444444
50,self-study,61,Economics,140.16382,12.750518,65.54281,Economics,#fdaa48,228,0.6933333333333334,0.5946666666666667
51,decision-theory,58,Economics,71.75716,-20.615969,80.455574,Economics,#fdaa48,229,0.6911111111111111,0.5928888888888889
49,fmri,57,Psychology & Neuroscience,31.3274,-5.068156200000001,111.93068000000001,Psychology & Neuroscience,#96f97b,230,0.6888888888888889,0.5911111111111111
50,physiology,57,Psychology & Neuroscience,-69.67871,12.7627735,154.38564,Psychology & Neuroscience,#96f97b,231,0.6866666666666668,0.5893333333333334
52,expected-utility,57,Economics,-103.87616,98.294975,-7.2894163,Economics,#fdaa48,232,0.6844444444444444,0.5875555555555556
53,price,57,Economics,-56.37019,8.338632,-50.739146999999996,Economics,#fdaa48,233,0.6822222222222223,0.5857777777777778
56,cost,56,Economics,107.19532,-108.76512,36.51278,Economics,#fdaa48,234,0.6799999999999999,0.5840000000000001
55,pareto-efficiency,56,Economics,-29.609852000000004,67.16589,121.32021999999999,Economics,#fdaa48,235,0.6777777777777778,0.5822222222222222
51,motor,55,Psychology & Neuroscience,49.09216,-75.39894,87.30403000000001,Psychology & Neuroscience,#96f97b,236,0.6755555555555556,0.5804444444444445
57,wages,55,Economics,79.367035,139.55592,73.54084,Economics,#fdaa48,237,0.6733333333333333,0.5786666666666667
52,working-memory,53,Psychology & Neuroscience,38.152854999999995,-63.264465,63.0153,Psychology & Neuroscience,#96f97b,238,0.6711111111111111,0.576888888888889
53,communication,53,Psychology & Neuroscience,35.713337,62.575428,-26.392222999999998,Psychology & Neuroscience,#96f97b,239,0.6688888888888889,0.5751111111111111
58,bonds,53,Economics,-38.29233,32.154232,139.2573,Economics,#fdaa48,240,0.6666666666666667,0.5733333333333334
59,competition,51,Economics,16.044697,-115.12896,-81.028366,Economics,#fdaa48,241,0.6644444444444444,0.5715555555555556
54,well-being,51,Psychology & Neuroscience,-62.606426,-147.878,19.88441,Psychology & Neuroscience,#96f97b,242,0.6622222222222223,0.5697777777777778
55,reading,50,Psychology & Neuroscience,-139.65561,-37.386672999999995,-31.396921000000003,Psychology & Neuroscience,#96f97b,243,0.66,0.5680000000000001
56,iq,50,Psychology & Neuroscience,44.492073,-44.712654,114.43971,Psychology & Neuroscience,#96f97b,244,0.6577777777777778,0.5662222222222222
60,auctions,49,Economics,82.16194,-70.29626,-107.39936999999999,Economics,#fdaa48,245,0.6555555555555556,0.5644444444444445
63,corporate-finance,48,Economics,-110.89352,15.90884,-39.733509999999995,Economics,#fdaa48,246,0.6533333333333333,0.5626666666666666
62,political-economy,48,Economics,90.639046,-41.559418,-58.70972,Economics,#fdaa48,247,0.6511111111111112,0.560888888888889
65,risk,47,Economics,85.05404,0.76041067,-25.344164000000003,Economics,#fdaa48,248,0.6488888888888888,0.5591111111111111
64,theory,47,Economics,16.126804,41.502827,-7.053111,Economics,#fdaa48,249,0.6466666666666667,0.5573333333333333
57,animal-cognition,47,Psychology & Neuroscience,48.004954999999995,7.3453827,66.98892,Psychology & Neuroscience,#96f97b,250,0.6444444444444444,0.5555555555555556
58,linguistics,47,Psychology & Neuroscience,-40.820834999999995,58.189406999999996,-98.927704,Psychology & Neuroscience,#96f97b,251,0.6422222222222222,0.5537777777777778
59,stress,47,Psychology & Neuroscience,-5.676913,-88.92609399999999,100.44901999999999,Psychology & Neuroscience,#96f97b,252,0.64,0.552
66,value,47,Economics,-58.644024,158.56877,20.732588,Economics,#fdaa48,253,0.6377777777777778,0.5502222222222223
62,problem-solving,46,Psychology & Neuroscience,113.11681000000002,83.79905,21.908379999999998,Psychology & Neuroscience,#96f97b,254,0.6355555555555555,0.5484444444444445
63,long-term-memory,46,Psychology & Neuroscience,-37.615845,-32.5231,36.999355,Psychology & Neuroscience,#96f97b,255,0.6333333333333333,0.5466666666666666
61,software,46,Psychology & Neuroscience,-13.526713,-133.48619,-57.57224,Psychology & Neuroscience,#96f97b,256,0.6311111111111112,0.544888888888889
60,brain-training,46,Psychology & Neuroscience,-92.92791,-3.9104072999999997,47.363644,Psychology & Neuroscience,#96f97b,257,0.6288888888888888,0.5431111111111111
64,psychopharmacology,45,Psychology & Neuroscience,117.07098400000001,29.109322,-81.73391,Psychology & Neuroscience,#96f97b,258,0.6266666666666667,0.5413333333333334
68,competitive-equilibrium,44,Economics,-19.354633,-49.349785,18.767094,Economics,#fdaa48,259,0.6244444444444445,0.5395555555555556
69,productivity,44,Economics,-21.06713,-121.14813000000001,-101.351326,Economics,#fdaa48,260,0.6222222222222222,0.5377777777777778
67,government,44,Economics,129.43877,8.64068,-16.164928,Economics,#fdaa48,261,0.62,0.536
70,fiscal-policy,44,Economics,117.41245,-13.518132000000001,33.346004,Economics,#fdaa48,262,0.6177777777777778,0.5342222222222223
71,consumption,43,Economics,-26.710346,120.628716,-112.93392,Economics,#fdaa48,263,0.6155555555555556,0.5324444444444445
67,music,42,Psychology & Neuroscience,79.08535,57.269886,-18.301942999999998,Psychology & Neuroscience,#96f97b,264,0.6133333333333333,0.5306666666666666
66,psychophysics,42,Psychology & Neuroscience,130.06372,-25.906015,70.604805,Psychology & Neuroscience,#96f97b,265,0.6111111111111112,0.528888888888889
72,pricing,41,Economics,84.25816,-44.872085999999996,-94.834,Economics,#fdaa48,266,0.6088888888888889,0.5271111111111111
68,artificial-intelligence,40,Psychology & Neuroscience,4.508009400000001,-26.038183,11.564647,Psychology & Neuroscience,#96f97b,267,0.6066666666666667,0.5253333333333334
70,brain,39,Psychology & Neuroscience,-102.05072,-110.11384,2.7670790000000003,Psychology & Neuroscience,#96f97b,268,0.6044444444444445,0.5235555555555556
69,hearing,39,Psychology & Neuroscience,-104.52781,-7.972550999999999,-17.431283999999998,Psychology & Neuroscience,#96f97b,269,0.6022222222222222,0.5217777777777779
72,neurology,38,Psychology & Neuroscience,-16.021627,-27.323046,152.93036,Psychology & Neuroscience,#96f97b,270,0.6000000000000001,0.52
73,creativity,38,Psychology & Neuroscience,6.809656599999999,-23.991329999999998,-32.776707,Psychology & Neuroscience,#96f97b,271,0.5977777777777777,0.5182222222222223
71,conditioning,38,Psychology & Neuroscience,129.23956,-78.350266,65.077866,Psychology & Neuroscience,#96f97b,272,0.5955555555555556,0.5164444444444445
82,probability,37,Economics,91.27606999999999,-86.61590600000001,108.78895,Economics,#fdaa48,273,0.5933333333333333,0.5146666666666666
81,history,37,Economics,-104.498726,75.32533000000001,34.59447,Economics,#fdaa48,274,0.5911111111111111,0.512888888888889
80,housing,37,Economics,-12.7304325,-4.822049,-105.19933999999999,Economics,#fdaa48,275,0.5888888888888889,0.5111111111111111
79,social-welfare,37,Economics,33.1513,-83.5222,-96.93168,Economics,#fdaa48,276,0.5866666666666667,0.5093333333333334
78,price-level,37,Economics,55.27304,-53.449665,-75.65521,Economics,#fdaa48,277,0.5844444444444444,0.5075555555555555
76,addiction,36,Psychology & Neuroscience,-74.795815,-32.05102,55.287319999999994,Psychology & Neuroscience,#96f97b,278,0.5822222222222222,0.5057777777777778
84,terminology,36,Economics,55.443123,38.476063,41.01356,Economics,#fdaa48,279,0.5800000000000001,0.504
75,data,36,Psychology & Neuroscience,-38.459137,45.69952,19.084894,Psychology & Neuroscience,#96f97b,280,0.5777777777777777,0.5022222222222222
79,survey,35,Psychology & Neuroscience,90.07874,-25.267702,50.355915,Psychology & Neuroscience,#96f97b,281,0.5755555555555556,0.5004444444444445
86,commodities,35,Economics,51.448135,-123.004364,76.11109,Economics,#fdaa48,282,0.5733333333333334,0.4986666666666667
85,risk-aversion,35,Economics,-3.1039002,41.752320000000005,145.07137,Economics,#fdaa48,283,0.5711111111111111,0.4968888888888889
80,adhd,35,Psychology & Neuroscience,-15.353126999999999,-115.63056,89.57372,Psychology & Neuroscience,#96f97b,284,0.5688888888888889,0.49511111111111117
81,internet,35,Psychology & Neuroscience,121.31161000000002,46.468746,-13.753932,Psychology & Neuroscience,#96f97b,285,0.5666666666666667,0.49333333333333335
82,color,35,Psychology & Neuroscience,64.01443,305.09314,-259.46426,Psychology & Neuroscience,#96f97b,286,0.5644444444444445,0.4915555555555556
89,environmental-economics,34,Economics,44.47798,-28.937737,63.34409,Economics,#fdaa48,287,0.5622222222222222,0.4897777777777778
83,human-factors,34,Psychology & Neuroscience,30.849451000000002,22.979641,18.632057,Psychology & Neuroscience,#96f97b,288,0.56,0.488
87,unconscious,33,Psychology & Neuroscience,-130.88528,-19.997452,63.967712,Psychology & Neuroscience,#96f97b,289,0.5577777777777777,0.4862222222222223
86,reaction-time,33,Psychology & Neuroscience,-155.50406999999998,-48.376709999999996,-140.84743,Psychology & Neuroscience,#96f97b,290,0.5555555555555556,0.48444444444444446
84,anxiety,33,Psychology & Neuroscience,-128.08257,-2.163648,28.111228999999998,Psychology & Neuroscience,#96f97b,291,0.5533333333333333,0.4826666666666667
85,electrophysiology,33,Psychology & Neuroscience,110.9734,69.69859,-45.120734999999996,Psychology & Neuroscience,#96f97b,292,0.5511111111111111,0.4808888888888889
90,accounting,33,Economics,76.07682,61.378919999999994,-91.11120600000001,Economics,#fdaa48,293,0.548888888888889,0.47911111111111115
88,eye-movement,32,Psychology & Neuroscience,19.22016,-9.852157,69.46255,Psychology & Neuroscience,#96f97b,294,0.5466666666666666,0.4773333333333334
92,profit-maximization,31,Economics,4.9382209999999995,37.20978,-83.9827,Economics,#fdaa48,295,0.5444444444444445,0.47555555555555556
93,usa,31,Economics,-104.68705,-23.607882999999998,-116.51658,Economics,#fdaa48,296,0.5422222222222222,0.4737777777777778
94,cobb-douglas,31,Economics,83.69321,-46.46047,-21.828764000000003,Economics,#fdaa48,297,0.54,0.47200000000000003
96,technology,30,Economics,44.247505,76.48306,16.189064000000002,Economics,#fdaa48,298,0.5377777777777778,0.47022222222222226
90,consumer-psychology,30,Psychology & Neuroscience,-29.416943,-4.1252923,125.98015,Psychology & Neuroscience,#96f97b,299,0.5355555555555556,0.4684444444444445
89,autism,30,Psychology & Neuroscience,1.4979541,-120.92718500000001,102.96217,Psychology & Neuroscience,#96f97b,300,0.5333333333333333,0.4666666666666667
95,uncertainty,30,Economics,4.7826295,-4.7824154000000005,-63.551704,Economics,#fdaa48,301,0.5311111111111111,0.4648888888888889
92,signal-detection,29,Psychology & Neuroscience,53.007236,-38.107624,-33.555832,Psychology & Neuroscience,#96f97b,302,0.528888888888889,0.46311111111111114
93,schizophrenia,29,Psychology & Neuroscience,7.280107000000001,134.02184,90.790245,Psychology & Neuroscience,#96f97b,303,0.5266666666666666,0.4613333333333334
96,meditation,29,Psychology & Neuroscience,-93.5541,51.290279999999996,81.57633,Psychology & Neuroscience,#96f97b,304,0.5244444444444445,0.4595555555555556
91,sex-differences,29,Psychology & Neuroscience,-96.21121,-43.21135,69.83294000000001,Psychology & Neuroscience,#96f97b,305,0.5222222222222223,0.4577777777777778
94,reinforcement-learning,29,Psychology & Neuroscience,-133.56609,31.024935,-3.7851415,Psychology & Neuroscience,#96f97b,306,0.52,0.456
97,externalities,29,Economics,24.18672,-135.75851,-92.052734,Economics,#fdaa48,307,0.5177777777777778,0.45422222222222225
98,deflation,29,Economics,33.12793,-14.999242,-123.81697,Economics,#fdaa48,308,0.5155555555555555,0.4524444444444445
99,dynamic-programming,29,Economics,96.62821,-51.835285,77.37674,Economics,#fdaa48,309,0.5133333333333334,0.4506666666666667
100,genetics,28,Psychology & Neuroscience,-49.33039,34.559321999999995,-78.927414,Psychology & Neuroscience,#96f97b,310,0.5111111111111111,0.4488888888888889
101,time,28,Psychology & Neuroscience,-108.46823,-56.708346999999996,-57.49446999999999,Psychology & Neuroscience,#96f97b,311,0.508888888888889,0.4471111111111111
99,fear,28,Psychology & Neuroscience,-38.437172,-99.11243,119.11638,Psychology & Neuroscience,#96f97b,312,0.5066666666666666,0.44533333333333336
100,poverty,28,Economics,57.200317000000005,104.28260999999999,-91.4571,Economics,#fdaa48,313,0.5044444444444445,0.4435555555555556
101,price-theory,28,Economics,26.237265,55.389072,-65.3886,Economics,#fdaa48,314,0.5022222222222222,0.4417777777777778
98,audition,28,Psychology & Neuroscience,43.257659999999994,-90.28676999999999,107.76424399999999,Psychology & Neuroscience,#96f97b,315,0.5,0.44
104,paneldata,27,Economics,52.351994,-38.56349,1.7051372999999999,Economics,#fdaa48,316,0.49777777777777776,0.43822222222222224
105,stata,27,Economics,-9.260956,101.78054,-56.662119999999994,Economics,#fdaa48,317,0.4955555555555556,0.43644444444444447
102,pain,27,Psychology & Neuroscience,-19.630827,-77.13324,103.30268000000001,Psychology & Neuroscience,#96f97b,318,0.49333333333333335,0.4346666666666667
105,plasticity,26,Psychology & Neuroscience,-42.530403,-46.357906,111.440735,Psychology & Neuroscience,#96f97b,319,0.4911111111111111,0.43288888888888893
107,balance-of-trade,26,Economics,-7.671057000000001,-21.610310000000002,-138.25812,Economics,#fdaa48,320,0.4888888888888889,0.4311111111111111
108,software,26,Economics,10.512350999999999,116.34086599999999,58.775314,Economics,#fdaa48,321,0.4866666666666667,0.42933333333333334
103,economics,26,Psychology & Neuroscience,35.054634,18.992937,-19.957588,Psychology & Neuroscience,#96f97b,322,0.48444444444444446,0.4275555555555556
104,language-processing,26,Psychology & Neuroscience,-146.9599,11.151636,-18.062923,Psychology & Neuroscience,#96f97b,323,0.4822222222222222,0.4257777777777778
106,dynamic-optimization,26,Economics,-1.4502827,-3.1450667,-8.318817999999998,Economics,#fdaa48,324,0.48000000000000004,0.42400000000000004
108,health-psychology,25,Psychology & Neuroscience,145.75111,58.25595500000001,-111.97551999999999,Psychology & Neuroscience,#96f97b,325,0.4777777777777778,0.4222222222222222
106,visualization,25,Psychology & Neuroscience,-40.146846999999994,128.26152,-69.12448,Psychology & Neuroscience,#96f97b,326,0.47555555555555556,0.42044444444444445
113,efficient-markets,25,Economics,-41.293327000000005,-49.90936,1.0057525999999999,Economics,#fdaa48,327,0.47333333333333333,0.4186666666666667
111,saving,25,Economics,73.818214,45.135864,-137.40523000000002,Economics,#fdaa48,328,0.47111111111111115,0.4168888888888889
114,asymmetric-information,25,Economics,41.094772,0.45739844,-61.46666,Economics,#fdaa48,329,0.4688888888888889,0.41511111111111115
107,gender,25,Psychology & Neuroscience,-134.2274,-95.241394,30.16155,Psychology & Neuroscience,#96f97b,330,0.4666666666666667,0.41333333333333333
110,positive-psychology,25,Psychology & Neuroscience,26.754085999999997,13.170745000000002,44.531834,Psychology & Neuroscience,#96f97b,331,0.46444444444444444,0.41155555555555556
112,computation,25,Economics,-151.08313,22.54676,-57.641169999999995,Economics,#fdaa48,332,0.46222222222222226,0.4097777777777778
112,psychoanalysis,24,Psychology & Neuroscience,87.40829000000001,-36.013946999999995,13.120791,Psychology & Neuroscience,#96f97b,333,0.46,0.40800000000000003
111,rationality,24,Psychology & Neuroscience,-6.8724217,49.523483,-6.1842255999999995,Psychology & Neuroscience,#96f97b,334,0.4577777777777778,0.40622222222222226
116,energy-economics,24,Economics,-33.142307,-5.0629992,49.24924,Economics,#fdaa48,335,0.45555555555555555,0.4044444444444445
117,dsge,24,Economics,139.93922,-84.32081,-50.3584,Economics,#fdaa48,336,0.45333333333333337,0.4026666666666667
118,business-cycles,24,Economics,-26.802721000000002,-23.273771,-10.0811615,Economics,#fdaa48,337,0.45111111111111113,0.4008888888888889
125,consumer-surplus,23,Economics,10.958803,-57.776264000000005,102.78458,Economics,#fdaa48,338,0.4488888888888889,0.39911111111111114
117,gamification,23,Psychology & Neuroscience,-40.820159999999994,78.58843,-19.957924,Psychology & Neuroscience,#96f97b,339,0.44666666666666666,0.39733333333333337
114,speech,23,Psychology & Neuroscience,-110.51356499999999,0.925222,0.7545969,Psychology & Neuroscience,#96f97b,340,0.4444444444444444,0.39555555555555555
123,regulation,23,Economics,-64.36669,-38.615559999999995,-57.329266000000004,Economics,#fdaa48,341,0.44222222222222224,0.3937777777777778
116,mood,23,Psychology & Neuroscience,-134.45552,-15.924014000000001,-72.22542,Psychology & Neuroscience,#96f97b,342,0.44,0.392
124,marxism,23,Economics,102.59181,-18.518034,2.1217625,Economics,#fdaa48,343,0.4377777777777778,0.39022222222222225
113,hypnosis,23,Psychology & Neuroscience,36.746357,142.37697,-63.640446,Psychology & Neuroscience,#96f97b,344,0.4355555555555556,0.3884444444444445
121,foreign-exchange,23,Economics,23.76591,9.719831,-143.45713999999998,Economics,#fdaa48,345,0.43333333333333335,0.3866666666666667
119,social-choice,23,Economics,68.62084,-16.916929999999997,-50.873795,Economics,#fdaa48,346,0.4311111111111111,0.38488888888888895
118,short-term-memory,23,Psychology & Neuroscience,-43.31733,-39.769062,62.949543000000006,Psychology & Neuroscience,#96f97b,347,0.4288888888888889,0.3831111111111111
122,profits,23,Economics,-52.25169,-105.57796,-105.38763999999999,Economics,#fdaa48,348,0.42666666666666664,0.38133333333333336
119,metacognition,22,Psychology & Neuroscience,107.32181499999999,78.71883000000001,-0.5344929,Psychology & Neuroscience,#96f97b,349,0.42444444444444446,0.3795555555555556
127,minimum-wage,22,Economics,-23.890620000000002,90.38479,-92.58457,Economics,#fdaa48,350,0.4222222222222222,0.37777777777777777
120,social-networks,22,Psychology & Neuroscience,-46.996536,-2.8922442999999998,-17.005913,Psychology & Neuroscience,#96f97b,351,0.42000000000000004,0.376
122,nef,22,Psychology & Neuroscience,107.802246,39.05941,96.79955,Psychology & Neuroscience,#96f97b,352,0.4177777777777778,0.37422222222222223
121,behavioral-economics,22,Psychology & Neuroscience,-26.426609999999997,-78.17638000000001,-5.3278666,Psychology & Neuroscience,#96f97b,353,0.41555555555555557,0.37244444444444447
129,firm,21,Economics,13.001762,58.260117,-145.36726000000002,Economics,#fdaa48,354,0.41333333333333333,0.3706666666666667
133,law,21,Economics,93.21468,32.209247999999995,-4.5258603,Economics,#fdaa48,355,0.4111111111111111,0.36888888888888893
128,government-spending,21,Economics,-10.0632515,-30.835361,-67.332535,Economics,#fdaa48,356,0.4088888888888889,0.36711111111111117
124,personality-disorder,21,Psychology & Neuroscience,-27.793622999999997,-85.438515,45.652596,Psychology & Neuroscience,#96f97b,357,0.4066666666666667,0.36533333333333334
130,free-trade,21,Economics,21.363031,172.31638999999998,-8.822968,Economics,#fdaa48,358,0.4044444444444445,0.3635555555555556
131,mechanism-design,21,Economics,65.55076600000001,-12.133416,-0.9943084000000001,Economics,#fdaa48,359,0.40222222222222226,0.36177777777777775
123,perceptual-learning,21,Psychology & Neuroscience,-48.313065,-60.996196999999995,35.54846,Psychology & Neuroscience,#96f97b,360,0.4,0.36
136,search-and-matching,20,Economics,68.47227,-8.065344999999999,109.38148000000001,Economics,#fdaa48,361,0.3977777777777778,0.3582222222222222
137,welfare,20,Economics,1.1209977,-26.722832,-104.774895,Economics,#fdaa48,362,0.39555555555555555,0.35644444444444445
138,resource-economics,20,Economics,-37.16686,-26.494211,-100.74027,Economics,#fdaa48,363,0.3933333333333333,0.3546666666666667
135,national-accounts,20,Economics,21.63876,24.385136,79.8381,Economics,#fdaa48,364,0.39111111111111113,0.3528888888888889
129,signal-processing,20,Psychology & Neuroscience,24.242544,53.667972999999996,27.196781,Psychology & Neuroscience,#96f97b,365,0.3888888888888889,0.35111111111111115
128,hallucinations,20,Psychology & Neuroscience,-115.92424,-57.129597,103.23614,Psychology & Neuroscience,#96f97b,366,0.3866666666666667,0.3493333333333334
127,hci,20,Psychology & Neuroscience,-105.06916000000001,-104.02499,-42.2835,Psychology & Neuroscience,#96f97b,367,0.3844444444444445,0.3475555555555556
126,aesthetics,20,Psychology & Neuroscience,-27.572144,28.95941,43.399418,Psychology & Neuroscience,#96f97b,368,0.38222222222222224,0.3457777777777778
139,portfolio-theory,20,Economics,-42.471478000000005,-134.67258999999999,102.15608,Economics,#fdaa48,369,0.38,0.344
131,lateralization,19,Psychology & Neuroscience,-20.495462,-42.753409999999995,121.28856999999999,Psychology & Neuroscience,#96f97b,370,0.37777777777777777,0.3422222222222222
132,parenting,19,Psychology & Neuroscience,-95.22166999999999,-111.23975,77.003555,Psychology & Neuroscience,#96f97b,371,0.37555555555555553,0.34044444444444444
130,brain-computer-interface,19,Psychology & Neuroscience,-2.646627,314.33875,-69.78255,Psychology & Neuroscience,#96f97b,372,0.37333333333333335,0.33866666666666667
142,marginal,19,Economics,-25.599722,-58.44653,-119.23878,Economics,#fdaa48,373,0.3711111111111111,0.3368888888888889
141,steady-state,19,Economics,-89.89648000000001,36.20193,-63.33909,Economics,#fdaa48,374,0.36888888888888893,0.33511111111111114
140,development,19,Economics,-25.201918,13.263434,-39.80777,Economics,#fdaa48,375,0.3666666666666667,0.33333333333333337
146,micro-data,18,Economics,-30.488028000000003,100.79053499999999,105.80839499999999,Economics,#fdaa48,376,0.36444444444444446,0.3315555555555556
135,self,18,Psychology & Neuroscience,113.49315,112.12373000000001,-38.654125,Psychology & Neuroscience,#96f97b,377,0.3622222222222222,0.32977777777777784
134,aspergers,18,Psychology & Neuroscience,-102.450035,-73.803314,-13.068221000000001,Psychology & Neuroscience,#96f97b,378,0.36,0.328
133,sensory-perception,18,Psychology & Neuroscience,53.450413,74.689514,-119.43938999999999,Psychology & Neuroscience,#96f97b,379,0.35777777777777775,0.32622222222222225
145,solow,18,Economics,106.92952,-73.3737,-73.02138000000001,Economics,#fdaa48,380,0.35555555555555557,0.3244444444444444
143,united-states,18,Economics,10.150161,20.321282999999998,127.05752,Economics,#fdaa48,381,0.35333333333333333,0.32266666666666666
141,empathy,17,Psychology & Neuroscience,-109.64213000000001,-65.687416,-98.63718399999999,Psychology & Neuroscience,#96f97b,382,0.35111111111111115,0.3208888888888889
138,aging,17,Psychology & Neuroscience,-12.175158,-20.340446,72.484886,Psychology & Neuroscience,#96f97b,383,0.3488888888888889,0.3191111111111111
143,brain-injury,17,Psychology & Neuroscience,-67.69076,-47.188206,-121.57465,Psychology & Neuroscience,#96f97b,384,0.3466666666666667,0.31733333333333336
137,thought,17,Psychology & Neuroscience,95.53274499999999,6.344876,79.27334599999999,Psychology & Neuroscience,#96f97b,385,0.34444444444444444,0.3155555555555556
136,game-theory,17,Psychology & Neuroscience,-29.372578000000004,72.41514000000001,-51.000557,Psychology & Neuroscience,#96f97b,386,0.3422222222222222,0.3137777777777778
139,concentration,17,Psychology & Neuroscience,53.963913,-108.21041000000001,35.553535,Psychology & Neuroscience,#96f97b,387,0.34,0.31200000000000006
140,sociology,17,Psychology & Neuroscience,-11.749704,53.415115,-108.35573600000001,Psychology & Neuroscience,#96f97b,388,0.3377777777777778,0.31022222222222223
144,moral-psychology,17,Psychology & Neuroscience,12.039401,-51.750607,17.076082,Psychology & Neuroscience,#96f97b,389,0.3355555555555556,0.30844444444444447
142,love,17,Psychology & Neuroscience,-133.71915,-12.996443,98.96426,Psychology & Neuroscience,#96f97b,390,0.33333333333333337,0.3066666666666667
152,capital,17,Economics,-14.7770815,-61.504765,-88.069244,Economics,#fdaa48,391,0.33111111111111113,0.3048888888888889
151,marketing,17,Economics,49.108703999999996,60.0017,-88.37532,Economics,#fdaa48,392,0.3288888888888889,0.3031111111111111
150,basic-income,17,Economics,9.287114,-4.7604256,27.829497999999997,Economics,#fdaa48,393,0.32666666666666666,0.30133333333333334
147,oligopoly,17,Economics,73.48196999999999,-104.49763,-109.15981000000001,Economics,#fdaa48,394,0.3244444444444444,0.2995555555555556
149,long-run,17,Economics,63.647422999999996,-80.59668,-66.69406,Economics,#fdaa48,395,0.32222222222222224,0.2977777777777778
148,agriculture,17,Economics,16.909197,-59.74788,-139.82721999999998,Economics,#fdaa48,396,0.32,0.29600000000000004
152,correlation,16,Psychology & Neuroscience,31.77435,-72.96252,-59.495630000000006,Psychology & Neuroscience,#96f97b,397,0.31777777777777777,0.2942222222222223
163,instrumental-variable,16,Economics,111.16422,-21.169338,-37.029255,Economics,#fdaa48,398,0.3155555555555556,0.29244444444444445
162,oil,16,Economics,15.920035999999998,-55.683980000000005,-97.59728,Economics,#fdaa48,399,0.31333333333333335,0.2906666666666667
